waste_processor_id,authority,authority_id,period,period_id,waste_stream_type_id,waste_stream_type,facility_type_id,facility_type,national_facility_id,facility_name,facility_postCode,total_tonnes,tonnes_by_material,material_group,material_id,material
6265129,"Luton Borough Council",1,"Jan 25 - Mar 25",409,3,"Food waste",11,"Anaerobic or Aerobic Digestion Segregated",34530,"Agrivert Ltd","EN6 3NA",0,0,"",0,
6265130,"Luton Borough Council",1,"Jan 25 - Mar 25",409,3,"Food waste",11,"Anaerobic or Aerobic Digestion Segregated",40715,"Biogen (UK) Limited ","SG7 6QX",0,0,"",0,
6265131,"Luton Borough Council",1,"Jan 25 - Mar 25",409,4,"Green waste",13,"Windrow or other composting",20275,"Material Change Limited","MK45 4RF",710.48,710.48,"Organic",42,"Green garden waste only"
6265132,"Luton Borough Council",1,"Jan 25 - Mar 25",409,5,"Residual waste",2,"Non-hazardous landfill",35169,"FCC Waste Service (UK) Ltd","MK3 5JU",0,0,"",0,
6265133,"Luton Borough Council",1,"Jan 25 - Mar 25",409,5,"Residual waste",3,"Hazardous landfill",35169,"FCC Waste Service (UK) Ltd","MK3 5JU",0,0,"",0,
6265134,"Luton Borough Council",1,"Jan 25 - Mar 25",409,5,"Residual waste",4,"Incineration with energy recovery",21567,"Grundon Waste Management Ltd","SL3 0EG",32.82,0,"",0,
6265135,"Luton Borough Council",1,"Jan 25 - Mar 25",409,5,"Residual waste",4,"Incineration with energy recovery",35169,"FCC Waste Service (UK) Ltd","MK3 5JU",14944.5,0,"",0,
6265136,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",3196,"Viridor Waste Management Ltd","WA9 1QW",8.9,8.9,"WEEE",52,"WEEE - Fridges & Freezers"
6265137,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," WS3 4NX",0.58,0.58,"Batteries",29,"Post consumer, non automotive batteries"
6265137,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",41731,"WasteCare Limited","HX4 8LR",0.58,0.58,"Batteries",29,"Post consumer, non automotive batteries"
6265138,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,3.242,3.242,"Textiles",75,"Textiles only"
6265139,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",10869,"Sims Group U K Ltd","NG7 2SD",0.8,0.8,"WEEE",48,"WEEE - Large Domestic App"
6265140,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",12044,"Recycling Lives Ltd","PR2 5NQ",0.36,0.36,"WEEE",50,"WEEE - TVs & Monitors"
6265141,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",12672,"Hickling Charles Philip & Keith Mark","S61 4QN",0.2,0.2,"Tyres",53,"Car tyres"
6265142,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23510,"Forward Environmental Ltd","S20 3GS",6.1,6.1,"WEEE",49,"WEEE - Small Domestic App"
6265143,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",40944,"URM (UK) LTD","WF9 3NR",418.94,418.94,"Glass",6,"Mixed glass"
6265144,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",17,"Reuse (qu35)",7932,Other/Exempt,"NN15 6JQ",19.914,19.914,"Textiles",75,"Textiles only"
6265145,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",19,"Exporter - reuse (qu35)",41631,A-tex,"RH1 5JQ",0,0,"",0,
6265145,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",19,"Exporter - reuse (qu35)",41631,A-tex,"RH1 5JQ",0,0,"",0,
6265146,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,2,"Comingled recyclate",8,"Materials recovery facility",23338,"Veolia E S Nottinghamshire Limited","NG19 0FL",1696.85,0,"",0,
6265146,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,2,"Comingled recyclate",6,"RDF, autoclave, MHT or similar",10996,"Stanton Recycling Ltd","DE7 4BG",555.999,0,"",0,
6265146,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,2,"Comingled recyclate",5,"Incineration without energy recovery",11283,"Cemex U K Cement Ltd","CV23 8RA",555.999,0,"",0,
6265146,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",27389,"Palm Paper Limited","PE34 3AL",175.061,175.061,"Paper & Card",7,Paper
6265146,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",32048,"SAICA Paper UK Ltd","M31 4QN",230.868,230.868,"Paper & Card",8,Card
6265146,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",35327,"DS Smith Paper Ltd","ME10 2TD",470.971,470.971,"Paper & Card",10,"Mixed paper &  card"
6265146,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",4845,"European Metal Recycling Ltd","OL16 3DD",71.582,71.582,"Metal",11,"Steel cans"
6265146,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",27995,"Alutrade Ltd","B98 7SE",43.75,43.75,"Metal",12,"Aluminium cans"
6265146,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",3267,"Veolia E S Cleanaway ( U K ) Ltd","RM13 9DA",148.619,148.619,"Plastic",14,"Mixed Plastics"
6265146,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",20410,"Closed Loop London Ltd","RM9 6LF",148.619,148.619,"Plastic",14,"Mixed Plastics"
6265147,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,5,"Residual waste",28,"Material From WDA",38876,"Acumen Waste Services Ltd","YO19 6ED",138.833,0,"",0,
6265147,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,5,"Residual waste",16,"Reprocessor - recycling (qu19)",39611,"Site details not known",Unknown,138.833,138.833,"Other Materials",33,"Other materials"
6265148,"Chesterfield Borough Council",3,"Apr 24 - Jun 24",397,6,"Mixed green and food waste",12,"In vessel composting",39479,"Sita UK Ltd","S44 5DN",2719.9,2719.9,"Organic",44,"Mixed garden and food waste"
6265149,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",3196,"Viridor Waste Management Ltd","WA9 1QW",8.16,8.16,"WEEE",52,"WEEE - Fridges & Freezers"
6265150,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," WS3 4NX",0.48,0.48,"Batteries",29,"Post consumer, non automotive batteries"
6265150,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",41731,"WasteCare Limited","HX4 8LR",0.48,0.48,"Batteries",29,"Post consumer, non automotive batteries"
6265151,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,3.983,3.983,"Textiles",75,"Textiles only"
6265152,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",10869,"Sims Group U K Ltd","NG7 2SD",0.94,0.94,"WEEE",48,"WEEE - Large Domestic App"
6265153,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",12044,"Recycling Lives Ltd","PR2 5NQ",0.34,0.34,"WEEE",50,"WEEE - TVs & Monitors"
6265154,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",12672,"Hickling Charles Philip & Keith Mark","S61 4QN",1.24,1.24,"Tyres",53,"Car tyres"
6265155,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23510,"Forward Environmental Ltd","S20 3GS",6.88,6.88,"WEEE",49,"WEEE - Small Domestic App"
6265156,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",40944,"URM (UK) LTD","WF9 3NR",402.94,402.94,"Glass",6,"Mixed glass"
6265157,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",17,"Reuse (qu35)",7932,Other/Exempt,"NN15 6JQ",24.467,24.467,"Textiles",75,"Textiles only"
6265158,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",19,"Exporter - reuse (qu35)",41631,A-tex,"RH1 5JQ",0,0,"",0,
6265158,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",19,"Exporter - reuse (qu35)",41631,A-tex,"RH1 5JQ",0,0,"",0,
6265159,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,2,"Comingled recyclate",8,"Materials recovery facility",23338,"Veolia E S Nottinghamshire Limited","NG19 0FL",1693.94,0,"",0,
6265159,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,2,"Comingled recyclate",6,"RDF, autoclave, MHT or similar",10996,"Stanton Recycling Ltd","DE7 4BG",553.16,0,"",0,
6265159,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,2,"Comingled recyclate",5,"Incineration without energy recovery",11283,"Cemex U K Cement Ltd","CV23 8RA",553.16,0,"",0,
6265159,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",27389,"Palm Paper Limited","PE34 3AL",190.154,190.154,"Paper & Card",7,Paper
6265159,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",32048,"SAICA Paper UK Ltd","M31 4QN",221.851,221.851,"Paper & Card",8,Card
6265159,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",35327,"DS Smith Paper Ltd","ME10 2TD",457.259,457.259,"Paper & Card",10,"Mixed paper &  card"
6265159,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",4845,"European Metal Recycling Ltd","OL16 3DD",70.295,70.295,"Metal",11,"Steel cans"
6265159,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",27995,"Alutrade Ltd","B98 7SE",52.447,52.447,"Metal",12,"Aluminium cans"
6265159,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",3267,"Veolia E S Cleanaway ( U K ) Ltd","RM13 9DA",148.775,148.775,"Plastic",14,"Mixed Plastics"
6265159,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",20410,"Closed Loop London Ltd","RM9 6LF",148.775,148.775,"Plastic",14,"Mixed Plastics"
6265160,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,5,"Residual waste",28,"Material From WDA",38876,"Acumen Waste Services Ltd","YO19 6ED",105.241,0,"",0,
6265160,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,5,"Residual waste",16,"Reprocessor - recycling (qu19)",39611,"Site details not known",Unknown,105.241,105.241,"Other Materials",33,"Other materials"
6265161,"Chesterfield Borough Council",3,"Jul 24 - Sep 24",401,6,"Mixed green and food waste",12,"In vessel composting",39479,"Sita UK Ltd","S44 5DN",2275.36,2275.36,"Organic",44,"Mixed garden and food waste"
6265162,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," WS3 4NX",0.56,0.56,"Batteries",29,"Post consumer, non automotive batteries"
6265162,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",41731,"WasteCare Limited","HX4 8LR",0.56,0.56,"Batteries",29,"Post consumer, non automotive batteries"
6265163,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,3.755,3.755,"Textiles",75,"Textiles only"
6265164,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",10869,"Sims Group U K Ltd","NG7 2SD",1.22,1.22,"WEEE",48,"WEEE - Large Domestic App"
6265165,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",12044,"Recycling Lives Ltd","PR2 5NQ",0.5,0.5,"WEEE",50,"WEEE - TVs & Monitors"
6265166,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",12672,"Hickling Charles Philip & Keith Mark","S61 4QN",2.72,2.72,"Tyres",53,"Car tyres"
6265167,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23510,"Forward Environmental Ltd","S20 3GS",7.34,7.34,"WEEE",49,"WEEE - Small Domestic App"
6265168,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",40676,"e Synergy Developments Limited","LE14 3JL",8.3,8.3,"WEEE",52,"WEEE - Fridges & Freezers"
6265169,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",40944,"URM (UK) LTD","WF9 3NR",399.12,399.12,"Glass",6,"Mixed glass"
6265170,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",17,"Reuse (qu35)",7932,Other/Exempt,"NN15 6JQ",23.065,23.065,"Textiles",75,"Textiles only"
6265171,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",19,"Exporter - reuse (qu35)",41631,A-tex,"RH1 5JQ",0,0,"",0,
6265171,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",19,"Exporter - reuse (qu35)",41631,A-tex,"RH1 5JQ",0,0,"",0,
6265172,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,2,"Comingled recyclate",8,"Materials recovery facility",23338,"Veolia E S Nottinghamshire Limited","NG19 0FL",1769.64,0,"",0,
6265172,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,2,"Comingled recyclate",6,"RDF, autoclave, MHT or similar",10996,"Stanton Recycling Ltd","DE7 4BG",572.362,0,"",0,
6265172,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,2,"Comingled recyclate",5,"Incineration without energy recovery",11283,"Cemex U K Cement Ltd","CV23 8RA",572.362,0,"",0,
6265172,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",27389,"Palm Paper Limited","PE34 3AL",203.798,203.798,"Paper & Card",7,Paper
6265172,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",32048,"SAICA Paper UK Ltd","M31 4QN",248.539,248.539,"Paper & Card",8,Card
6265172,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",35327,"DS Smith Paper Ltd","ME10 2TD",490.967,490.967,"Paper & Card",10,"Mixed paper &  card"
6265172,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",4845,"European Metal Recycling Ltd","OL16 3DD",67.14,67.14,"Metal",11,"Steel cans"
6265172,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",27995,"Alutrade Ltd","B98 7SE",43.479,43.479,"Metal",12,"Aluminium cans"
6265172,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",3267,"Veolia E S Cleanaway ( U K ) Ltd","RM13 9DA",143.356,143.356,"Plastic",14,"Mixed Plastics"
6265172,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",20410,"Closed Loop London Ltd","RM9 6LF",143.356,143.356,"Plastic",14,"Mixed Plastics"
6265173,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,5,"Residual waste",28,"Material From WDA",38876,"Acumen Waste Services Ltd","YO19 6ED",164.122,0,"",0,
6265173,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,5,"Residual waste",16,"Reprocessor - recycling (qu19)",39611,"Site details not known",Unknown,164.122,164.122,"Other Materials",33,"Other materials"
6265174,"Chesterfield Borough Council",3,"Oct 24 - Dec 24",405,6,"Mixed green and food waste",12,"In vessel composting",39479,"Sita UK Ltd","S44 5DN",1281.94,1281.94,"Organic",44,"Mixed garden and food waste"
6265175,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt," WS3 4NX",1.52,1.52,"Batteries",29,"Post consumer, non automotive batteries"
6265175,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",41731,"WasteCare Limited","HX4 8LR",1.52,1.52,"Batteries",29,"Post consumer, non automotive batteries"
6265176,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,4.504,4.504,"Textiles",75,"Textiles only"
6265177,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",12044,"Recycling Lives Ltd","PR2 5NQ",1.74,1.74,"WEEE",48,"WEEE - Large Domestic App"
6265178,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",12044,"Recycling Lives Ltd","PR2 5NQ",0.52,0.52,"WEEE",50,"WEEE - TVs & Monitors"
6265179,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",12672,"Hickling Charles Philip & Keith Mark","S61 4QN",0.72,0.72,"Tyres",53,"Car tyres"
6265180,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23510,"Forward Environmental Ltd","S20 3GS",8.72,8.72,"WEEE",49,"WEEE - Small Domestic App"
6265181,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",40676,"e Synergy Developments Limited","LE14 3JL",10.8,10.8,"WEEE",52,"WEEE - Fridges & Freezers"
6265182,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",40944,"URM (UK) LTD","WF9 3NR",417.68,417.68,"Glass",6,"Mixed glass"
6265183,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",17,"Reuse (qu35)",7932,Other/Exempt,"NN15 6JQ",27.668,27.668,"Textiles",75,"Textiles only"
6265184,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",19,"Exporter - reuse (qu35)",41631,A-tex,"RH1 5JQ",0,0,"",0,
6265184,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",19,"Exporter - reuse (qu35)",41631,A-tex,"RH1 5JQ",0,0,"",0,
6265185,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,2,"Comingled recyclate",8,"Materials recovery facility",23338,"Veolia E S Nottinghamshire Limited","NG19 0FL",1805.38,0,"",0,
6265185,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,2,"Comingled recyclate",6,"RDF, autoclave, MHT or similar",10996,"Stanton Recycling Ltd","DE7 4BG",850.173,0,"",0,
6265185,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,2,"Comingled recyclate",5,"Incineration without energy recovery",11283,"Cemex U K Cement Ltd","CV23 8RA",850.173,0,"",0,
6265185,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",27389,"Palm Paper Limited","PE34 3AL",179.274,179.274,"Paper & Card",7,Paper
6265185,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",32048,"SAICA Paper UK Ltd","M31 4QN",281.549,281.549,"Paper & Card",8,Card
6265185,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",35327,"DS Smith Paper Ltd","ME10 2TD",329.662,329.662,"Paper & Card",10,"Mixed paper &  card"
6265185,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",10996,"Stanton Recycling Ltd","DE7 4BG",5.718,5.718,"Metal",11,"Steel cans"
6265185,"Chesterfield Borough Council",3,"Jan 25 - Mar 25",409,2,"Comingled recyclate",16,"Reprocessor - recycling (qu19)",27995,"Alutrade Ltd","B98 7SE",44.272,44.272,"Metal",12,"Aluminium cans"
